LU,post_id,gold
refugees,23440601_gab,1
middle,23440601_gab,0
east,23440601_gab,0
attack,23440601_gab,0
americans,23440601_gab,0
usa,23440601_gab,0
flag,23440601_gab,0
soldiers,23440601_gab,0
thing,23440601_gab,0
persecute,23440601_gab,1
capitalists,23440601_gab,1
money,23440601_gab,0
l,2344434_gab,0
<number>,2344434_gab,0
year,2344434_gab,0
germany,2344434_gab,0
muslim,2344434_gab,0
refugee,2344434_gab,0
shitskin,23450643_gab,1
goatfucker,23450643_gab,1
mosque,23450643_gab,0
think,23450643_gab,0
nope,23450643_gab,0
russia,23452245_gab,0
refugees,23452245_gab,0
<number>,23452245_gab,1
iq,23452245_gab,1
desire,23452245_gab,1
kill,23452245_gab,1
race,23452245_gab,1
gotta,23452245_gab,0
worth,23452245_gab,0
something,23452245_gab,0
bitch,23453158_gab,0
whore,23453158_gab,1
drag,23453158_gab,0
court,23453158_gab,0
start,23453158_gab,0
questions,23453158_gab,0
<number>,23456095_gab,0
people,23456095_gab,0
world,23456095_gab,0
man,23456095_gab,0
fact,23456095_gab,0
top,23456095_gab,1
event,23456095_gab,1
hispanics,23456095_gab,0
blacks,23456095_gab,0
asians,23456095_gab,0
lol,23456095_gab,0
u,23456095_gab,0
mad,23456095_gab,0
<user>,2345756_gab,0
ironic,2345756_gab,0
oh,2345756_gab,0
wait,2345756_gab,0
fakenews,2345756_gab,0
iraq,2345756_gab,0
zionists,2345756_gab,0
media,2345756_gab,0
babies,2345756_gab,1
thrown,2345756_gab,1
women,2345756_gab,1
street,2345756_gab,1
israel,2345756_gab,1
lies,2345756_gab,1
sand,23468146_gab,1
niggers,23468146_gab,1
shit,23468146_gab,0
redneck,23477660_gab,1
year,23477660_gab,1
faster,23477660_gab,1
brothers,23477660_gab,1
america,23479390_gab,0
ghetto,23479390_gab,1
family,23479390_gab,1
lmaoo,23481912_gab,0
yeah,23481912_gab,0
funny,23481912_gab,0
dumbass,23481912_gab,1
blacks,23481912_gab,0
place,23481912_gab,0
interest,23481912_gab,0
sport,23481912_gab,0
tend,23481912_gab,0
whites,23481912_gab,0
anything,23481912_gab,0
lol,23484871_gab,0
bet,23484871_gab,0
name,23484871_gab,0
something,23484871_gab,0
ghetto,23484871_gab,1
notice,23484871_gab,0
woke,23484871_gab,0
americans,23484871_gab,0
love,23484871_gab,0
use,23484871_gab,0
names,23484871_gab,0
virtue,23484871_gab,0
signal,23484871_gab,0
identity,23484871_gab,0
artist,23484871_gab,0
kind,23487663_gab,0
jews,23487663_gab,0
israel,23487663_gab,0
want,23487663_gab,0
kill,23487663_gab,0
god,23487663_gab,0
bless,23487663_gab,0
brave,23487663_gab,0
man,23487663_gab,0
enemies,23487663_gab,0
<user>,23495909_gab,0
hit,23495909_gab,0
wall,23495909_gab,0
man,23495909_gab,0
sex,23495909_gab,0
players,23495909_gab,0
women,23495909_gab,0
feminists,23495909_gab,0
kind,23495909_gab,0
police,23505696_gab,0
officers,23505696_gab,0
workers,23505696_gab,0
mean,23505696_gab,0
awful,23505696_gab,0
things,23505696_gab,0
girls,23505696_gab,0
muslim,23505696_gab,1
savages,23505696_gab,1
trump,23511924_gab,0
bombs,23511924_gab,0
living,23511924_gab,0
shit,23511924_gab,1
syria,23511924_gab,0
refugees,23511924_gab,0
flee,23511924_gab,0
europe,23511924_gab,0
jews,23511924_gab,0
lots,23511924_gab,0
practice,23511924_gab,0
goyim,23511924_gab,0
course,23511924_gab,0
israel,23511924_gab,0
women,23513033_gab,0
charge,23513033_gab,0
meme,23513033_gab,0
trump,2351882_gab,0
jews,2351882_gab,0
family,2351882_gab,0
loves,2351882_gab,0
hate,2351882_gab,1
guts,2351882_gab,1
policies,2351882_gab,1
agenda,2351882_gab,1
absolute,23519250_gab,0
bullshit,23519250_gab,0
trick,23519250_gab,0
attempt,23519250_gab,0
show,23519250_gab,0
moslem,23519250_gab,0
supremacy,23519250_gab,0
iq,23519250_gab,1
shit,23519250_gab,1
balls,23519250_gab,0
assholes,23519250_gab,0
fuck,2357768_gab,1
leftist,2357768_gab,1
rock,2357768_gab,1
rap,2357768_gab,1
stars,2357768_gab,1
child,2357768_gab,1
politicians,2357768_gab,1
sympathy,2357768_gab,1
foreigners,2357768_gab,1
actors,2357768_gab,1
gay,2357768_gab,1
ass,2357768_gab,1
lame,2357768_gab,1
night,2357768_gab,1
hate,2357768_gab,1
country,2358561_gab,0
built,2358561_gab,0
immigration,2358561_gab,0
immigrants,2358561_gab,0
process,2358561_gab,0
uncle,2358561_gab,0
ass,2358561_gab,1
become,2358561_gab,0
citizen,2358561_gab,0
anyone,2358561_gab,0
shits,2358561_gab,1
work,2358561_gab,0
everyone,2358561_gab,0
end,2358561_gab,0
judge,23595647_gab,0
michael,23595647_gab,0
homo,23595647_gab,1
times,23604751_gab,0
women,23604751_gab,0
thread,23604751_gab,0
alot,23604751_gab,0
wtf,23604751_gab,0
posts,23604751_gab,0
people,23604751_gab,0
votes,23604751_gab,0
aka,23619285_gab,0
christianity,23619285_gab,0
advocates,23619285_gab,0
violence,23619285_gab,0
kind,23619285_gab,0
islam,23619285_gab,0
religion,23619285_gab,0
kikes,23620984_gab,1
need,23620984_gab,0
dealt,23620984_gab,0
civilization,23620984_gab,0
future,23620984_gab,0
planet,23620984_gab,0
caliphate,23620984_gab,0
space,23620984_gab,0
nazi,23620984_gab,0
reich,23620984_gab,0
pick,23620984_gab,0
side,23620984_gab,0
bacon,23620984_gab,0
blonde,23620984_gab,0
girls,23620984_gab,0
build,23621777_gab,0
street,23621777_gab,0
whilst,23621777_gab,0
shower,23621777_gab,0
shitskin,23621777_gab,1
scum,23621777_gab,0
<user>,2362186_gab,0
asians,2362186_gab,0
count,2362186_gab,0
<date>,23624719_gab,0
steve,23624719_gab,0
fox,23624719_gab,0
friends,23624719_gab,0
reports,23624719_gab,0
syria,23624719_gab,1
attack,23624719_gab,1
correct,23624719_gab,0
bitch,23624719_gab,1
accurate,23624719_gab,0
report,23624719_gab,0
swamp,23624719_gab,0
id,23624719_gab,0
truth,23624719_gab,0
msm,23624719_gab,0
thanks,23624719_gab,0
qanon,23624719_gab,0
corbyn,23625314_gab,0
retard,23625314_gab,1
hes,23625314_gab,0
funny,23627866_gab,0
bring,23627866_gab,0
millions,23627866_gab,0
bitch,23627866_gab,0
anti,23627866_gab,1
kike,23627866_gab,1
coward,23632868_gab,0
teen,23632868_gab,0
living,23632868_gab,0
agree,23633475_gab,0
jews,23633475_gab,1
feel,23633475_gab,0
interest,23633475_gab,0
use,23633475_gab,0
america,23633475_gab,0
wars,23633475_gab,0
benefits,23633475_gab,0
anyone,23633475_gab,0
father,23639400_gab,0
ghetto,23639400_gab,1
trash,23639400_gab,1
assholes,23639400_gab,1
pro,23639603_gab,0
refugee,23639603_gab,0
anti,23639603_gab,0
gun,23639603_gab,0
violence,23639603_gab,0
trump,23639603_gab,0
war,23639603_gab,0
syria,23639603_gab,0
gun,23647910_gab,0
usa,23647910_gab,0
marxists,23647910_gab,0
police,23647910_gab,0
officers,23647910_gab,0
population,23647910_gab,0
world,23647910_gab,0
zionist,23647910_gab,1
help,23647910_gab,0
jews,23647910_gab,1
kill,23647910_gab,0
jews,23656043_gab,1
hate,23656043_gab,1
muslims,23656043_gab,1
use,23656043_gab,0
cult,23656043_gab,0
claim,23659387_gab,0
jewish,23659387_gab,0
read,23659387_gab,0
russia,23659387_gab,0
palestine,23659387_gab,0
jews,23659387_gab,0
east,23659387_gab,0
north,23659387_gab,0
muslim,23659865_gab,1
talmud,23659865_gab,0
represent,23659865_gab,0
yes,23659865_gab,0
arabs,23659865_gab,1
accounts,23661612_gab,0
multiple,23661612_gab,0
<number>,23661612_gab,0
day,23661612_gab,0
jail,23661612_gab,0
yeah,23661612_gab,0
facebook,23661612_gab,0
ghetto,23661612_gab,0
place,23661612_gab,0
spread,23661612_gab,0
truth,23661612_gab,0
obey,23661612_gab,0
terms,23661612_gab,0
service,23661612_gab,0
tha,23663506_gab,0
muh,23663506_gab,0
nigga,23663506_gab,1
fuck,23664868_gab,0
kike,23664868_gab,1
im,23664868_gab,0
holocaust,23664868_gab,1
<number>,23666122_gab,0
dudes,23666122_gab,0
accident,23666122_gab,0
bolshevik,23666122_gab,0
left,23666122_gab,0
church,23668429_gab,0
zionist,23668429_gab,1
elite,23668429_gab,1
people,23668429_gab,0
jews,23668429_gab,1
world,23668429_gab,0
agree,23669800_gab,0
trump,23669800_gab,0
anyone,23669800_gab,0
right,23669800_gab,0
left,23669800_gab,0
establishment,23669800_gab,0
virtue,23669800_gab,0
others,23669800_gab,0
claim,23669800_gab,0
support,23669800_gab,0
ghetto,23669800_gab,1
east,23669935_gab,0
women,23669935_gab,0
tend,23669935_gab,0
look,23669935_gab,0
human,23669935_gab,0
shitty,23669935_gab,0
arabs,23669935_gab,1
line,23669935_gab,0
mpcstatusupdates,23669935_gab,0
lol,23670806_gab,0
butthurt,23670806_gab,0
account,23670806_gab,0
kike,23670806_gab,1
bullshit,23670806_gab,1
baby,23670806_gab,1
dick,23670806_gab,1
heeb,23670806_gab,1
think,23670821_gab,0
muslim,23670821_gab,0
win,23670821_gab,0
nazi,23672739_gab,1
faggot,23672739_gab,1
iq,23674212_gab,1
negros,23674212_gab,1
whites,23674212_gab,0
quality,23674212_gab,0
arms,23674212_gab,0
shoot,23674212_gab,0
money,23674212_gab,0
drain,23679186_gab,0
board,23679186_gab,0
members,23679186_gab,0
users,23679186_gab,0
read,23679186_gab,0
public,23679186_gab,0
love,23679186_gab,0
race,23679186_gab,1
gay,23679186_gab,1
jews,23679186_gab,1
end,23679186_gab,0
anglin,23679186_gab,0
milo,23679186_gab,0
<user>,2368668_gab,0
retard,2368668_gab,1
europe,2368668_gab,1
yes,23686786_gab,0
guy,23686786_gab,0
hence,23686786_gab,0
something,23686786_gab,0
women,23686786_gab,0
want,23686786_gab,0
men,23686786_gab,0
march,23689129_gab,0
discussion,23689129_gab,0
john,23689129_gab,0
fox,23689129_gab,0
news,23689129_gab,0
want,23689129_gab,0
war,23689129_gab,0
goatfucker,23689129_gab,0
country,23689129_gab,0
dear,23693454_gab,0
gab,23693454_gab,0
fam,23693454_gab,0
argument,23693454_gab,0
muslim,23693454_gab,1
families,23700618_gab,0
girls,23700618_gab,0
act,23700618_gab,0
something,23700618_gab,0
evidence,23703599_gab,0
needs,23703599_gab,0
look,23703599_gab,0
moon,23703599_gab,0
<user>,23705891_gab,0
war,23705891_gab,0
syria,23705891_gab,0
kikes,23705891_gab,1
fight,23705891_gab,0
tribal,23705891_gab,0
wars,23705891_gab,0
sand,23705891_gab,1
niggers,23705891_gab,1
semites,23705891_gab,1
shitty,23705891_gab,1
age,23705891_gab,1
gods,23705891_gab,1
syria,23713120_gab,0
bbc,23713120_gab,0
attack,23713120_gab,0
claims,23713120_gab,0
questions,23713120_gab,0
helmets,23713120_gab,0
jihadi,23713120_gab,1
please,23713120_gab,0
engage,23713120_gab,0
brain,23713120_gab,0
news,23713120_gab,0
wealth,23728501_gab,0
debt,23728501_gab,0
countries,23728501_gab,0
oil,23728501_gab,0
muslim,23728501_gab,0
refugees,23728501_gab,0
challenge,23732267_gab,0
jews,23732267_gab,0
gab,23732267_gab,0
discuss,23732267_gab,0
system,23732267_gab,1
balls,23732267_gab,0
money,23737066_gab,1
women,23737066_gab,1
country,23737066_gab,1
right,23737066_gab,1
rape,23737066_gab,1
jews,23742000_gab,1
force,23742000_gab,1
communism,23742000_gab,1
fact,23742000_gab,0
sides,23742000_gab,1
satanic,23742000_gab,1
anyone,23744765_gab,0
trust,23744765_gab,0
state,23744765_gab,0
decades,23744765_gab,0
gangs,23744765_gab,1
ruling,23744765_gab,0
elite,23744765_gab,0
media,23744765_gab,0
west,23744765_gab,0
sand,23752570_gab,1
niggers,23752570_gab,1
top,23752570_gab,1
whites,23752570_gab,0
jews,23752570_gab,0
sure,23755035_gab,0
rabid,23755035_gab,0
islam,23755035_gab,0
middle,23755035_gab,0
east,23755035_gab,0
clinton,23755035_gab,0
jew,23755035_gab,0
sand,23755035_gab,1
niggers,23755035_gab,1
none,23755035_gab,0
race,23755035_gab,0
traitor,23755035_gab,0
try,23755035_gab,0
time,23755035_gab,0
gay,23758039_gab,1
sand,23759713_gab,1
niggers,23759713_gab,1
north,23759713_gab,0
korea,23759713_gab,0
top,23759713_gab,0
drink,23759713_gab,0
punch,23759713_gab,0
lol,23759713_gab,0
hey,23760738_gab,0
mother,23760738_gab,0
fucker,23760738_gab,0
dumb,23760738_gab,0
dark,23760738_gab,0
cia,23760738_gab,0
nigger,23760738_gab,1
offer,23761880_gab,0
moron,23761880_gab,1
person,23761880_gab,0
gab,23761880_gab,0
stfu,23761880_gab,1
cunt,23761880_gab,1
girls,23765647_gab,0
refugee,23765647_gab,0
camps,23765647_gab,0
men,23765647_gab,0
claim,23765647_gab,0
fathers,23765647_gab,0
fgm,23765647_gab,0
slavery,23765647_gab,0
dare,23765647_gab,0
<user>,23765647_gab,0
call,23765647_gab,0
strike,23765647_gab,0
children,23765647_gab,0
matter,23765647_gab,0
speak,23770945_gab,0
build,23770945_gab,0
brotherhood,23770945_gab,0
election,2377356_gab,0
shame,2377356_gab,0
teach,2377356_gab,0
thing,2377356_gab,0
nations,2377356_gab,0
way,2377356_gab,0
force,2377356_gab,0
marxist,23776541_gab,0
revolution,23776541_gab,0
witch,23776541_gab,1
hunt,23776541_gab,1
players,23776541_gab,1
etc,23776541_gab,0
lads,23780269_gab,0
built,23780269_gab,0
course,23780269_gab,0
sex,23780269_gab,0
horse,23780269_gab,0
lie,23780269_gab,0
goy,23780269_gab,0
<number>,23780269_gab,0
jews,23780269_gab,0
un,23784334_gab,1
trump,23784334_gab,1
puppet,23784334_gab,1
spend,23784334_gab,1
millions,23784334_gab,1
bomb,23784334_gab,0
christian,23784334_gab,0
leader,23784334_gab,0
ppl,23784334_gab,0
jews,23784334_gab,1
win,23784334_gab,0
hate,23785600_gab,0
woman,23785600_gab,0
women,23785600_gab,0
post,23785600_gab,0
fact,23785600_gab,0
proof,23785600_gab,0
claim,23785600_gab,0
<user>,2378579_gab,0
think,2378579_gab,0
violence,2378579_gab,1
homosexuals,2378579_gab,1
gay,2378579_gab,0
community,2378579_gab,0
build,2378579_gab,0
muslims,2378579_gab,0
day,2378579_gab,0
clue,23788368_gab,0
kike,23788368_gab,1
dick,23788368_gab,0
try,23788368_gab,0
fuck,23788368_gab,0
sick,23788368_gab,0
uk,23791997_gab,0
government,23791997_gab,0
cover,23791997_gab,0
child,23791997_gab,0
citizens,23791997_gab,0
mass,23791997_gab,0
course,23791997_gab,0
anyone,23793002_gab,1
refugees,23793002_gab,1
asylum,23793002_gab,1
syria,23793002_gab,1
fine,23793423_gab,0
jew,23793423_gab,0
raghead,23793423_gab,1
jews,23794758_gab,0
whites,23794758_gab,0
faggots,23800765_gab,1
things,23800765_gab,0
mean,23800765_gab,0
time,23800765_gab,0
der,23800765_gab,0
fuck,23801450_gab,1
use,23801450_gab,1
wipe,23801450_gab,1
ass,23801450_gab,1
hands,23801450_gab,1
threat,23801450_gab,0
personality,23801450_gab,0
yeah,23804299_gab,0
nazi,23804299_gab,1
faggots,23804299_gab,1
call,23804299_gab,0
pussy,23804299_gab,1
daughter,2380519_gab,1
eu,2380519_gab,1
official,2380519_gab,1
refugee,2380519_gab,1
child,2380519_gab,1
arabs,2380558_gab,1
support,2380558_gab,1
hitler,2380558_gab,1
father,2380558_gab,1
shot,2380558_gab,1
north,2380558_gab,1
africa,2380558_gab,1
germans,2380558_gab,1
<user>,2380558_gab,0
sand,23807464_gab,1
niggers,23807464_gab,1
putin,23807464_gab,0
russia,23807464_gab,0
beaners,23807464_gab,1
spics,23807464_gab,1
wow,23807855_gab,0
change,23807855_gab,0
war,23811299_gab,0
cuz,23811299_gab,0
jews,23811299_gab,0
finance,23811299_gab,0
muzzies,23813964_gab,1
fuck,23813964_gab,0
muzzie,23813964_gab,0
religion,23813964_gab,0
piss,23813964_gab,0
country,23813964_gab,1
map,23813964_gab,1
country,23824660_gab,1
racist,23824660_gab,1
blacks,23824660_gab,1
immigration,23824660_gab,1
laws,23824660_gab,1
woman,23825712_gab,0
kills,23825712_gab,0
terrorist,23825712_gab,1
<number>,23825712_gab,0
uk,23825712_gab,0
women,23825712_gab,0
cause,23825712_gab,0
bitch,23825712_gab,1
garbage,23833543_gab,0
years,23833543_gab,0
muslims,23833543_gab,0
idea,23833543_gab,0
jews,23833543_gab,0
arabs,23833543_gab,0
nation,23833543_gab,0
aryan,23833543_gab,0
civilization,23833543_gab,0
obama,23834135_gab,0
ghetto,23834135_gab,1
yes,23834135_gab,0
side,23834639_gab,0
affect,23834639_gab,0
bombing,23834639_gab,0
buildings,23834639_gab,0
residents,23834639_gab,0
syria,23834639_gab,0
need,23834639_gab,0
move,23834639_gab,0
west,23834639_gab,0
refugees,23834639_gab,0
bomb,23834639_gab,0
sleep,23834639_gab,0
fuck,23834639_gab,0
ghetto,23838441_gab,1
antifa,23838441_gab,0
convince,23838441_gab,0
anything,23838441_gab,0
alt,23838441_gab,0
right,23838441_gab,0
spent,23838441_gab,0
years,23838441_gab,0
socialists,23838441_gab,0
deserve,23838441_gab,1
happens,23838441_gab,1
result,23838441_gab,1
faggotry,23838441_gab,1
etc,23838441_gab,0
message,23838734_gab,0
pm,23838734_gab,0
theresa,23838734_gab,0
sent,23838734_gab,0
syria,23838734_gab,0
care,23838734_gab,0
children,23838734_gab,0
thousands,23838734_gab,0
girls,23838734_gab,1
muslim,23838734_gab,1
invaders,23838734_gab,1
campaign,23840294_gab,0
whites,23840294_gab,0
hold,23840294_gab,0
government,23840294_gab,0
non,23840294_gab,1
want,23840294_gab,1
govt,23840294_gab,1
cheese,23840294_gab,1
jews,23840294_gab,1
crazy,23840294_gab,1
power,23840294_gab,1
starbucks,23843052_gab,0
pay,23843052_gab,0
adopt,23843052_gab,0
official,23843052_gab,0
policy,23843052_gab,0
call,23843052_gab,0
cops,23843052_gab,0
place,23843052_gab,0
cannot,23843052_gab,0
wait,23843052_gab,0
become,23843052_gab,0
ghetto,23843052_gab,0
tier,23843052_gab,0
arabs,23844303_gab,0
populations,23844303_gab,0
support,23844303_gab,0
right,23844303_gab,0
exist,23844303_gab,0
face,23844303_gab,0
kike,23844303_gab,1
oppression,23844303_gab,0
abortion,23847540_gab,0
b,23847540_gab,0
majority,23847540_gab,0
people,23847540_gab,0
women,23847540_gab,0
bear,23847540_gab,0
burden,23847540_gab,0
child,23847540_gab,0
u,23847540_gab,1
sex,23847540_gab,1
afford,23847540_gab,1
birth,23847540_gab,1
control,23847540_gab,1
guys,23849528_gab,0
gay,23849528_gab,1
porn,23849528_gab,1
abuse,23849528_gab,1
shame,23849528_gab,0
action,23849528_gab,0
target,23849528_gab,0
users,23849528_gab,0
tho,23849528_gab,0
<user>,23849528_gab,0
prince,23849528_gab,0
approach,23849528_gab,0
people,23850922_gab,0
faggots,23850922_gab,0
carry,23850922_gab,0
knife,23850922_gab,0
commie,23850922_gab,0
uk,23850922_gab,0
awful,23850922_gab,0
gov,23850922_gab,0
queen,23850922_gab,0
breaks,23850922_gab,0
wind,23850922_gab,0
country,23850922_gab,0
women,2385537_gab,1
games,2385537_gab,1
fat,2385537_gab,1
mean,23860882_gab,0
niggers,23860882_gab,1
right,23860882_gab,0
muslims,23860882_gab,0
arabs,23860882_gab,1
people,23862875_gab,0
whites,23862875_gab,0
evil,23862875_gab,0
pain,23862875_gab,0
anyone,23862875_gab,0
world,23862875_gab,0
damn,23862875_gab,0
caucasians,23862875_gab,0
look,23864712_gab,0
shit,23864712_gab,1
right,23864712_gab,0
gay,2386544_gab,1
jake,2387023_gab,0
fake,2387023_gab,1
media,2387023_gab,0
pizza,2387023_gab,0
cnn,2387023_gab,1
racism,2387023_gab,1
murder,2387023_gab,1
police,2387023_gab,1
officers,2387023_gab,1
america,2387023_gab,1
race,2387023_gab,1
riots,2387023_gab,1
cities,2387023_gab,1
trump,2387023_gab,0
hurt,2387023_gab,0
blood,2387023_gab,0
hands,2387023_gab,0
<user>,2387023_gab,0
evil,23871845_gab,0
sa,23871845_gab,0
refugee,23871845_gab,1
<number>,23875324_gab,0
enemy,23875324_gab,0
south,23875324_gab,0
africans,23875324_gab,0
isnt,23875324_gab,0
niggers,23875324_gab,1
insane,23875324_gab,0
belief,23875324_gab,0
jewish,23875324_gab,1
idiots,23875324_gab,1
weird,23877243_gab,0
type,23877243_gab,0
syndrome,23877243_gab,0
niggers,23877243_gab,1
women,23877243_gab,0
